ID	Age	English	BornInUK	Country	Sex	Condition	QuestionNo	REALQno	Answer	Psaid	CorrectAnswer	correctYN	Correct	Confidence	SecondAnswer	Switched	SaidYes	SaidNo	MajSaid	MajCorrect	MajDiffered	noDisagreed
70	5	4	1		1	2	6	4	1	yes	2	no	0	3	1	0	0	12	no	1	1	12
70	5	4	1		1	2	12	11	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
70	5	4	1		1	2	14	13	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
70	5	4	1		1	2	16	15	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
70	5	4	1		1	2	18	17	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
70	5	4	1		1	2	19	19	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
70	5	4	1		1	2	24	24	2	no	2	no	1	5	2	0	8	4	yes	0	1	8
71	5	4	1		1	1	2	8	1	yes	2	no	0	3	2	1	0	12	no	1	1	12
71	5	4	1		1	1	7	5	1	yes	1	yes	1	4	1	0	0	12	no	0	1	12
71	5	4	1		1	1	10	9	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
71	5	4	1		1	1	14	13	2	no	1	yes	0	2	1	1	12	0	yes	1	1	12
71	5	4	1		1	1	15	14	2	no	2	no	1	4	2	0	8	4	yes	0	1	8
71	5	4	1		1	1	16	15	1	yes	1	yes	1	2	2	1	0	12	no	0	1	12
71	5	4	1		1	1	21	21	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
71	5	4	1		1	1	22	22	2	no	2	no	1	4	2	0	8	4	yes	0	1	8
72	5	4	1		1	1	2	8	1	yes	2	no	0	4	2	1	0	12	no	1	1	12
72	5	4	1		1	1	3	18	1	yes	2	no	0	3	1	0	4	8	no	1	1	8
72	5	4	1		1	1	4	1	1	yes	1	yes	1	4	2	1	2	10	no	0	1	10
72	5	4	1		1	1	6	4	2	no	2	no	1	4	2	0	12	0	yes	0	1	12
72	5	4	1		1	1	9	7	1	yes	1	yes	1	3	1	0	0	12	no	0	1	12
72	5	4	1		1	1	12	11	2	no	1	yes	0	6	2	0	12	0	yes	1	1	12
72	5	4	1		1	1	13	12	1	yes	2	no	0	5	1	0	2	10	no	1	1	10
72	5	4	1		1	1	16	15	1	yes	1	yes	1	3	2	1	4	8	no	0	1	8
72	5	4	1		1	1	18	17	2	no	1	yes	0	4	2	0	8	4	yes	1	1	8
72	5	4	1		1	1	19	19	1	yes	1	yes	1	3	1	0	4	8	no	0	1	8
72	5	4	1		1	1	20	20	2	no	2	no	1	4	2	0	10	2	yes	0	1	10
73	5	4	1		1	2	2	8	1	yes	2	no	0	5	1	0	0	12	no	1	1	12
73	5	4	1		1	2	5	2	2	no	2	no	1	5	1	1	8	4	yes	0	1	8
73	5	4	1		1	2	6	4	2	no	2	no	1	6	1	1	8	4	yes	0	1	8
73	5	4	1		1	2	7	5	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
73	5	4	1		1	2	8	6	2	no	2	no	1	5	2	0	12	0	yes	0	1	12
73	5	4	1		1	2	10	9	1	yes	1	yes	1	4	1	0	0	12	no	0	1	12
73	5	4	1		1	2	11	10	2	no	2	no	1	5	2	0	8	4	yes	0	1	8
73	5	4	1		1	2	13	12	1	yes	2	no	0	0	2	1	0	12	no	1	1	12
73	5	4	1		1	2	14	13	1	yes	1	yes	1	2	1	0	4	8	no	0	1	8
73	5	4	1		1	2	17	16	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
73	5	4	1		1	2	21	21	1	yes	1	yes	1	4	1	0	2	10	no	0	1	10
73	5	4	1		1	2	23	23	2	no	1	yes	0	5	2	0	10	2	yes	1	1	10
73	5	4	1		1	2	24	24	2	no	2	no	1	5	2	0	12	0	yes	0	1	12
74	5	4	2	USA	1	2	3	18	1	yes	2	no	0	5	1	0	4	8	no	1	1	8
74	5	4	2	USA	1	2	8	6	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
74	5	4	2	USA	1	2	9	7	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
74	5	4	2	USA	1	2	12	11	1	yes	1	yes	1	5	1	0	2	10	no	0	1	10
74	5	4	2	USA	1	2	13	12	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
74	5	4	2	USA	1	2	14	13	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
74	5	4	2	USA	1	2	19	19	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
74	5	4	2	USA	1	2	20	20	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
74	5	4	2	USA	1	2	22	22	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
74	5	4	2	USA	1	2	23	23	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
75	5	4	1		1	1	1	3	2	no	1	yes	0	5	1	1	10	2	yes	1	1	10
75	5	4	1		1	1	3	18	1	yes	2	no	0	6	1	0	4	8	no	1	1	8
75	5	4	1		1	1	5	2	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
75	5	4	1		1	1	8	6	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
75	5	4	1		1	1	10	9	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
75	5	4	1		1	1	12	11	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
75	5	4	1		1	1	16	15	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
75	5	4	1		1	1	17	16	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
75	5	4	1		1	1	18	17	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
75	5	4	1		1	1	19	19	2	no	1	yes	0	4	1	1	10	2	yes	1	1	10
75	5	4	1		1	1	23	23	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
76	5	6	2	Germany	1	1	2	8	1	yes	2	no	0	4	1	0	0	12	no	1	1	12
76	5	6	2	Germany	1	1	6	4	1	yes	2	no	0	4	1	0	2	10	no	1	1	10
76	5	6	2	Germany	1	1	7	5	1	yes	1	yes	1	4	2	1	2	10	no	0	1	10
76	5	6	2	Germany	1	1	9	7	2	no	1	yes	0	3	2	0	12	0	yes	1	1	12
76	5	6	2	Germany	1	1	10	9	1	yes	1	yes	1	4	1	0	2	10	no	0	1	10
76	5	6	2	Germany	1	1	12	11	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
76	5	6	2	Germany	1	1	13	12	2	no	2	no	1	5	2	0	10	2	yes	0	1	10
76	5	6	2	Germany	1	1	15	14	2	no	2	no	1	5	2	0	8	4	yes	0	1	8
76	5	6	2	Germany	1	1	17	16	2	no	2	no	1	5	2	0	8	4	yes	0	1	8
76	5	6	2	Germany	1	1	22	22	2	no	2	no	1	4	2	0	8	4	yes	0	1	8
76	5	6	2	Germany	1	1	23	23	2	no	1	yes	0	4	2	0	12	0	yes	1	1	12
76	5	6	2	Germany	1	1	24	24	2	no	2	no	1	4	2	0	8	4	yes	0	1	8
77	5	6	2	Lithuania	1	2	5	2	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
77	5	6	2	Lithuania	1	2	6	4	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
77	5	6	2	Lithuania	1	2	13	12	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
77	5	6	2	Lithuania	1	2	14	13	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
77	5	6	2	Lithuania	1	2	15	14	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
77	5	6	2	Lithuania	1	2	19	19	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
77	5	6	2	Lithuania	1	2	21	21	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
77	5	6	2	Lithuania	1	2	22	22	2	no	2	no	1	4	2	0	12	0	yes	0	1	12
77	5	6	2	Lithuania	1	2	23	23	2	no	1	yes	0	4	2	0	8	4	yes	1	1	8
77	5	6	2	Lithuania	1	2	24	24	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
78	2	6	2	hungary	1	1	3	18	1	yes	2	no	0	6	1	0	4	8	no	1	1	8
78	2	6	2	hungary	1	1	4	1	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
78	2	6	2	hungary	1	1	5	2	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
78	2	6	2	hungary	1	1	6	4	1	yes	2	no	0	6	1	0	2	10	no	1	1	10
78	2	6	2	hungary	1	1	8	6	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
78	2	6	2	hungary	1	1	10	9	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
78	2	6	2	hungary	1	1	12	11	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
78	2	6	2	hungary	1	1	14	13	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
78	2	6	2	hungary	1	1	17	16	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
78	2	6	2	hungary	1	1	19	19	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
78	2	6	2	hungary	1	1	20	20	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
78	2	6	2	hungary	1	1	23	23	1	yes	1	yes	1	3	1	0	4	8	no	0	1	8
78	2	6	2	hungary	1	1	24	24	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
79	2	4	1		1	1	2	8	1	yes	2	no	0	4	1	0	0	12	no	1	1	12
79	2	4	1		1	1	6	4	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
79	2	4	1		1	1	10	9	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
79	2	4	1		1	1	11	10	1	yes	2	no	0	4	2	1	2	10	no	1	1	10
79	2	4	1		1	1	15	14	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
79	2	4	1		1	1	17	16	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
79	2	4	1		1	1	20	20	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
79	2	4	1		1	1	21	21	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
79	2	4	1		1	1	24	24	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
80	5	4	2	Australia	1	2	1	3	2	no	1	yes	0	0	2	0	10	2	yes	1	1	10
80	5	4	2	Australia	1	2	2	8	1	yes	2	no	0	2	1	0	0	12	no	1	1	12
80	5	4	2	Australia	1	2	3	18	1	yes	2	no	0	0	1	0	4	8	no	1	1	8
80	5	4	2	Australia	1	2	5	2	1	yes	2	no	0	3	1	0	0	12	no	1	1	12
80	5	4	2	Australia	1	2	6	4	1	yes	2	no	0	4	1	0	0	12	no	1	1	12
80	5	4	2	Australia	1	2	9	7	1	yes	1	yes	1	5	1	0	2	10	no	0	1	10
80	5	4	2	Australia	1	2	13	12	1	yes	2	no	0	5	1	0	2	10	no	1	1	10
80	5	4	2	Australia	1	2	14	13	2	no	1	yes	0	5	2	0	12	0	yes	1	1	12
80	5	4	2	Australia	1	2	16	15	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
80	5	4	2	Australia	1	2	17	16	1	yes	2	no	0	2	1	0	4	8	no	1	1	8
80	5	4	2	Australia	1	2	18	17	1	yes	1	yes	1	4	1	0	2	10	no	0	1	10
80	5	4	2	Australia	1	2	21	21	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
80	5	4	2	Australia	1	2	22	22	1	yes	2	no	0	5	1	0	4	8	no	1	1	8
80	5	4	2	Australia	1	2	23	23	2	no	1	yes	0	6	2	0	12	0	yes	1	1	12
81	5	6	2	Italy	1	2	1	3	2	no	1	yes	0	3	2	0	10	2	yes	1	1	10
81	5	6	2	Italy	1	2	4	1	1	yes	1	yes	1	1	2	1	2	10	no	0	1	10
81	5	6	2	Italy	1	2	6	4	2	no	2	no	1	5	2	0	12	0	yes	0	1	12
81	5	6	2	Italy	1	2	7	5	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
81	5	6	2	Italy	1	2	9	7	2	no	1	yes	0	5	2	0	10	2	yes	1	1	10
81	5	6	2	Italy	1	2	11	10	1	yes	2	no	0	5	1	0	0	12	no	1	1	12
81	5	6	2	Italy	1	2	12	11	2	no	1	yes	0	1	2	0	10	2	yes	1	1	10
81	5	6	2	Italy	1	2	14	13	1	yes	1	yes	1	1	2	1	0	12	no	0	1	12
81	5	6	2	Italy	1	2	15	14	2	no	2	no	1	5	2	0	12	0	yes	0	1	12
81	5	6	2	Italy	1	2	17	16	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
81	5	6	2	Italy	1	2	18	17	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
81	5	6	2	Italy	1	2	22	22	2	no	2	no	1	5	2	0	10	2	yes	0	1	10
81	5	6	2	Italy	1	2	23	23	1	yes	1	yes	1	3	2	1	0	12	no	0	1	12
81	5	6	2	Italy	1	2	24	24	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
82	5	4	1		1	2	2	8	1	yes	2	no	0	3	2	1	0	12	no	1	1	12
82	5	4	1		1	2	5	2	2	no	2	no	1	3	1	1	12	0	yes	0	1	12
82	5	4	1		1	2	9	7	2	no	1	yes	0	4	2	0	8	4	yes	1	1	8
82	5	4	1		1	2	12	11	2	no	1	yes	0	4	2	0	8	4	yes	1	1	8
82	5	4	1		1	2	16	15	1	yes	1	yes	1	1	2	1	0	12	no	0	1	12
82	5	4	1		1	2	18	17	1	yes	1	yes	1	4	1	0	2	10	no	0	1	10
82	5	4	1		1	2	19	19	1	yes	1	yes	1	2	1	0	2	10	no	0	1	10
82	5	4	1		1	2	21	21	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
82	5	4	1		1	2	22	22	2	no	2	no	1	3	2	0	10	2	yes	0	1	10
82	5	4	1		1	2	23	23	2	no	1	yes	0	2	2	0	10	2	yes	1	1	10
83	5	6	2	Hungary	1	2	2	8	1	yes	2	no	0	4	1	0	0	12	no	1	1	12
83	5	6	2	Hungary	1	2	6	4	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
83	5	6	2	Hungary	1	2	7	5	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
83	5	6	2	Hungary	1	2	8	6	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
83	5	6	2	Hungary	1	2	9	7	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
83	5	6	2	Hungary	1	2	14	13	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
83	5	6	2	Hungary	1	2	19	19	1	yes	1	yes	1	4	1	0	2	10	no	0	1	10
83	5	6	2	Hungary	1	2	20	20	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
83	5	6	2	Hungary	1	2	21	21	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
83	5	6	2	Hungary	1	2	22	22	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
84	5	5	2	South Korea	1	1	7	5	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
84	5	5	2	South Korea	1	1	11	10	2	no	2	no	1	4	2	0	10	2	yes	0	1	10
84	5	5	2	South Korea	1	1	12	11	1	yes	1	yes	1	5	1	0	2	10	no	0	1	10
84	5	5	2	South Korea	1	1	13	12	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
84	5	5	2	South Korea	1	1	14	13	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
84	5	5	2	South Korea	1	1	15	14	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
84	5	5	2	South Korea	1	1	18	17	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
84	5	5	2	South Korea	1	1	20	20	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
84	5	5	2	South Korea	1	1	21	21	1	yes	1	yes	1	4	1	0	2	10	no	0	1	10
85	5	4	1		1	1	4	1	1	yes	1	yes	1	0	2	1	0	12	no	0	1	12
85	5	4	1		1	1	5	2	2	no	2	no	1	5	2	0	10	2	yes	0	1	10
85	5	4	1		1	1	6	4	2	no	2	no	1	5	2	0	8	4	yes	0	1	8
85	5	4	1		1	1	7	5	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
85	5	4	1		1	1	8	6	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
85	5	4	1		1	1	10	9	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
85	5	4	1		1	1	12	11	1	yes	1	yes	1	4	2	1	0	12	no	0	1	12
85	5	4	1		1	1	13	12	2	no	2	no	1	3	2	0	10	2	yes	0	1	10
85	5	4	1		1	1	15	14	2	no	2	no	1	5	2	0	8	4	yes	0	1	8
85	5	4	1		1	1	17	16	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
85	5	4	1		1	1	19	19	1	yes	1	yes	1	3	1	0	4	8	no	0	1	8
86	5	6	2	Hungary	1	2	4	1	1	yes	1	yes	1	4	1	0	2	10	no	0	1	10
86	5	6	2	Hungary	1	2	5	2	1	yes	2	no	0	5	1	0	2	10	no	1	1	10
86	5	6	2	Hungary	1	2	6	4	1	yes	2	no	0	6	1	0	0	12	no	1	1	12
86	5	6	2	Hungary	1	2	9	7	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
86	5	6	2	Hungary	1	2	10	9	1	yes	1	yes	1	6	1	0	2	10	no	0	1	10
86	5	6	2	Hungary	1	2	11	10	1	yes	2	no	0	5	2	1	0	12	no	1	1	12
86	5	6	2	Hungary	1	2	20	20	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
86	5	6	2	Hungary	1	2	22	22	2	no	2	no	1	5	1	1	12	0	yes	0	1	12
87	5	5	2	Cameroon	1	1	4	1	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
87	5	5	2	Cameroon	1	1	7	5	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
87	5	5	2	Cameroon	1	1	8	6	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
87	5	5	2	Cameroon	1	1	11	10	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
87	5	5	2	Cameroon	1	1	12	11	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
87	5	5	2	Cameroon	1	1	13	12	2	no	2	no	1	4	2	0	10	2	yes	0	1	10
87	5	5	2	Cameroon	1	1	15	14	2	no	2	no	1	5	2	0	10	2	yes	0	1	10
87	5	5	2	Cameroon	1	1	16	15	1	yes	1	yes	1	5	1	0	2	10	no	0	1	10
87	5	5	2	Cameroon	1	1	17	16	2	no	2	no	1	5	2	0	10	2	yes	0	1	10
87	5	5	2	Cameroon	1	1	19	19	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
87	5	5	2	Cameroon	1	1	24	24	2	no	2	no	1	5	2	0	10	2	yes	0	1	10
88	5	4	1		1	1	1	3	2	no	1	yes	0	3	1	1	10	2	yes	1	1	10
88	5	4	1		1	1	2	8	1	yes	2	no	0	0	2	1	0	12	no	1	1	12
88	5	4	1		1	1	4	1	2	no	1	yes	0	1	1	1	10	2	yes	1	1	10
88	5	4	1		1	1	5	2	2	no	2	no	1	2	2	0	8	4	yes	0	1	8
88	5	4	1		1	1	6	4	1	yes	2	no	0	1	2	1	4	8	no	1	1	8
88	5	4	1		1	1	8	6	2	no	2	no	1	4	2	0	12	0	yes	0	1	12
88	5	4	1		1	1	10	9	1	yes	1	yes	1	4	1	0	0	12	no	0	1	12
88	5	4	1		1	1	13	12	1	yes	2	no	0	3	1	0	0	12	no	1	1	12
88	5	4	1		1	1	15	14	2	no	2	no	1	4	2	0	12	0	yes	0	1	12
88	5	4	1		1	1	17	16	2	no	2	no	1	5	2	0	8	4	yes	0	1	8
88	5	4	1		1	1	18	17	1	yes	1	yes	1	3	1	0	0	12	no	0	1	12
88	5	4	1		1	1	23	23	1	yes	1	yes	1	3	2	1	4	8	no	0	1	8
88	5	4	1		1	1	24	24	2	no	2	no	1	3	2	0	12	0	yes	0	1	12
89	5	4	2	Ireland	1	1	8	6	1	yes	2	no	0	6	1	0	4	8	no	1	1	8
89	5	4	2	Ireland	1	1	9	7	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
89	5	4	2	Ireland	1	1	10	9	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
89	5	4	2	Ireland	1	1	12	11	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
89	5	4	2	Ireland	1	1	15	14	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
89	5	4	2	Ireland	1	1	16	15	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
89	5	4	2	Ireland	1	1	19	19	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
89	5	4	2	Ireland	1	1	23	23	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
90	5	4	1		1	2	4	1	1	yes	1	yes	1	0	1	0	2	10	no	0	1	10
90	5	4	1		1	2	6	4	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
90	5	4	1		1	2	7	5	1	yes	1	yes	1	4	1	0	2	10	no	0	1	10
90	5	4	1		1	2	9	7	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
90	5	4	1		1	2	10	9	1	yes	1	yes	1	4	1	0	0	12	no	0	1	12
90	5	4	1		1	2	11	10	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
90	5	4	1		1	2	13	12	2	no	2	no	1	2	2	0	12	0	yes	0	1	12
90	5	4	1		1	2	15	14	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
90	5	4	1		1	2	17	16	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
90	5	4	1		1	2	19	19	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
90	5	4	1		1	2	20	20	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
90	5	4	1		1	2	21	21	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
90	5	4	1		1	2	24	24	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
91	5	4	1		1	2	4	1	2	no	1	yes	0	0	1	1	8	4	yes	1	1	8
91	5	4	1		1	2	8	6	2	no	2	no	1	5	2	0	12	0	yes	0	1	12
91	5	4	1		1	2	9	7	1	yes	1	yes	1	2	2	1	2	10	no	0	1	10
91	5	4	1		1	2	19	19	1	yes	1	yes	1	5	2	1	0	12	no	0	1	12
92	2	4	2	Ireland	1	2	2	8	1	yes	2	no	0	5	1	0	0	12	no	1	1	12
92	2	4	2	Ireland	1	2	3	18	1	yes	2	no	0	3	1	0	4	8	no	1	1	8
92	2	4	2	Ireland	1	2	5	2	2	no	2	no	1	6	1	1	12	0	yes	0	1	12
92	2	4	2	Ireland	1	2	6	4	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
92	2	4	2	Ireland	1	2	7	5	2	no	1	yes	0	5	2	0	10	2	yes	1	1	10
92	2	4	2	Ireland	1	2	10	9	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
92	2	4	2	Ireland	1	2	12	11	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
92	2	4	2	Ireland	1	2	17	16	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
92	2	4	2	Ireland	1	2	20	20	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
92	2	4	2	Ireland	1	2	21	21	1	yes	1	yes	1	2	2	1	2	10	no	0	1	10
92	2	4	2	Ireland	1	2	22	22	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
93	5	6	2	Germany	1	2	2	8	1	yes	2	no	0	0	2	1	0	12	no	1	1	12
93	5	6	2	Germany	1	2	4	1	1	yes	1	yes	1	6	1	0	0	12	no	0	1	12
93	5	6	2	Germany	1	2	6	4	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
93	5	6	2	Germany	1	2	7	5	1	yes	1	yes	1	2	1	0	0	12	no	0	1	12
93	5	6	2	Germany	1	2	9	7	2	no	1	yes	0	6	2	0	10	2	yes	1	1	10
93	5	6	2	Germany	1	2	10	9	1	yes	1	yes	1	5	1	0	2	10	no	0	1	10
93	5	6	2	Germany	1	2	11	10	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
93	5	6	2	Germany	1	2	13	12	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
93	5	6	2	Germany	1	2	16	15	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
93	5	6	2	Germany	1	2	18	17	1	yes	1	yes	1	3	1	0	2	10	no	0	1	10
93	5	6	2	Germany	1	2	19	19	1	yes	1	yes	1	5	1	0	2	10	no	0	1	10
93	5	6	2	Germany	1	2	20	20	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
94	5	4	1		1	2	2	8	1	yes	2	no	0	5	2	1	0	12	no	1	1	12
94	5	4	1		1	2	5	2	1	yes	2	no	0	4	2	1	0	12	no	1	1	12
94	5	4	1		1	2	6	4	2	no	2	no	1	4	1	1	8	4	yes	0	1	8
94	5	4	1		1	2	7	5	1	yes	1	yes	1	4	2	1	4	8	no	0	1	8
94	5	4	1		1	2	9	7	1	yes	1	yes	1	3	2	1	0	12	no	0	1	12
94	5	4	1		1	2	11	10	1	yes	2	no	0	3	2	1	2	10	no	1	1	10
94	5	4	1		1	2	12	11	1	yes	1	yes	1	4	2	1	2	10	no	0	1	10
94	5	4	1		1	2	15	14	1	yes	2	no	0	4	2	1	4	8	no	1	1	8
94	5	4	1		1	2	16	15	1	yes	1	yes	1	5	2	1	4	8	no	0	1	8
94	5	4	1		1	2	18	17	1	yes	1	yes	1	3	2	1	2	10	no	0	1	10
94	5	4	1		1	2	20	20	1	yes	2	no	0	5	2	1	0	12	no	1	1	12
94	5	4	1		1	2	22	22	2	no	2	no	1	5	2	0	8	4	yes	0	1	8
94	5	4	1		1	2	23	23	1	yes	1	yes	1	4	2	1	0	12	no	0	1	12
94	5	4	1		1	2	24	24	1	yes	2	no	0	4	2	1	4	8	no	1	1	8
95	5	4	1		1	1	5	2	2	no	2	no	1	3	1	1	10	2	yes	0	1	10
95	5	4	1		1	1	7	5	1	yes	1	yes	1	2	1	0	0	12	no	0	1	12
95	5	4	1		1	1	9	7	2	no	1	yes	0	4	2	0	10	2	yes	1	1	10
95	5	4	1		1	1	10	9	1	yes	1	yes	1	3	1	0	0	12	no	0	1	12
95	5	4	1		1	1	11	10	1	yes	2	no	0	5	1	0	4	8	no	1	1	8
95	5	4	1		1	1	12	11	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
95	5	4	1		1	1	13	12	1	yes	2	no	0	4	1	0	2	10	no	1	1	10
95	5	4	1		1	1	15	14	2	no	2	no	1	5	2	0	12	0	yes	0	1	12
95	5	4	1		1	1	18	17	1	yes	1	yes	1	5	1	0	4	8	no	0	1	8
95	5	4	1		1	1	19	19	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
95	5	4	1		1	1	20	20	2	no	2	no	1	5	2	0	12	0	yes	0	1	12
96	5	4	1		1	1	2	8	1	yes	2	no	0	0	2	1	0	12	no	1	1	12
96	5	4	1		1	1	3	18	1	yes	2	no	0	5	1	0	4	8	no	1	1	8
96	5	4	1		1	1	5	2	1	yes	2	no	0	3	1	0	4	8	no	1	1	8
96	5	4	1		1	1	6	4	2	no	2	no	1	3	1	1	10	2	yes	0	1	10
96	5	4	1		1	1	8	6	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
96	5	4	1		1	1	11	10	2	no	2	no	1	0	1	1	12	0	yes	0	1	12
96	5	4	1		1	1	14	13	1	yes	1	yes	1	2	2	1	0	12	no	0	1	12
96	5	4	1		1	1	16	15	1	yes	1	yes	1	1	2	1	2	10	no	0	1	10
96	5	4	1		1	1	17	16	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
96	5	4	1		1	1	19	19	1	yes	1	yes	1	2	2	1	2	10	no	0	1	10
96	5	4	1		1	1	22	22	1	yes	2	no	0	5	1	0	0	12	no	1	1	12
96	5	4	1		1	1	23	23	2	no	1	yes	0	1	2	0	8	4	yes	1	1	8
97	5	4	2	United States	1	2	1	3	2	no	1	yes	0	5	2	0	10	2	yes	1	1	10
